part;time [s];fvel.x [m/s];fvel.y [m/s];fvel.z [m/s];fomega.x [rad/s];fomega.y [rad/s];fomega.z [rad/s];center.x [m];center.y [m];center.z [m];surge [m];heave [m];pitch [deg]
285;  2.850002401200E+00;  6.0268497E-01;  0.0000000E+00;  7.1641719E-03;  0.0000000E+00;  7.6268959E-01;  0.0000000E+00;  1.911602137518E+00;  0.000000000000E+00;  9.431081861224E-01;  9.1889603E-01;  7.7263008E-02; -2.5192188E+01
286;  2.860013966239E+00;  6.2234724E-01;  0.0000000E+00;  2.0861177E-02;  0.0000000E+00;  5.4532152E-01;  0.0000000E+00;  1.917781164639E+00;  0.000000000000E+00;  9.434282517937E-01;  9.2507498E-01;  7.7583085E-02; -2.5598073E+01
287;  2.870002725891E+00;  6.4201427E-01;  0.0000000E+00; -2.2396563E-02;  0.0000000E+00;  8.3829957E-01;  0.0000000E+00;  1.924091695125E+00;  0.000000000000E+00;  9.433865006688E-01;  9.3138556E-01;  7.7541382E-02; -2.5988201E+01
288;  2.880014290930E+00;  6.6976607E-01;  0.0000000E+00;  2.4489498E-02;  0.0000000E+00;  4.1905162E-01;  0.0000000E+00;  1.930682286380E+00;  0.000000000000E+00;  9.433755082585E-01;  9.3797604E-01;  7.7530378E-02; -2.6420369E+01
289;  2.890003050581E+00;  6.9226646E-01;  0.0000000E+00; -1.1319765E-03;  0.0000000E+00;  8.0161035E-01;  0.0000000E+00;  1.937429273174E+00;  0.000000000000E+00;  9.433938431258E-01;  9.4472304E-01;  7.7548734E-02; -2.6684182E+01
290;  2.900014615620E+00;  7.0515603E-01;  0.0000000E+00;  6.9254194E-03;  0.0000000E+00;  4.3093243E-01;  0.0000000E+00;  1.944483276260E+00;  0.000000000000E+00;  9.435950981119E-01;  9.5177700E-01;  7.7750008E-02; -2.7073636E+01
291;  2.910003375272E+00;  7.2235239E-01;  0.0000000E+00; -1.9505795E-02;  0.0000000E+00;  8.6404371E-01;  0.0000000E+00;  1.951588150886E+00;  0.000000000000E+00;  9.434520456342E-01;  9.5888190E-01;  7.7606966E-02; -2.7423378E+01
292;  2.920014940311E+00;  7.3809648E-01;  0.0000000E+00;  4.4774476E-02;  0.0000000E+00;  2.5824445E-01;  0.0000000E+00;  1.958929415087E+00;  0.000000000000E+00;  9.436099392946E-01;  9.6622319E-01;  7.7764871E-02; -2.7784802E+01
293;  2.930003699962E+00;  7.4970591E-01;  0.0000000E+00;  2.0012803E-02;  0.0000000E+00;  6.5285403E-01;  0.0000000E+00;  1.966316355312E+00;  0.000000000000E+00;  9.438262787870E-01;  9.7361009E-01;  7.7981226E-02; -2.7987837E+01
294;  2.940015265001E+00;  7.6420772E-01;  0.0000000E+00;  2.6555374E-02;  0.0000000E+00;  6.0268700E-01;  0.0000000E+00;  1.973950681234E+00;  0.000000000000E+00;  9.442063243796E-01;  9.8124438E-01;  7.8361308E-02; -2.8421709E+01
295;  2.950004024653E+00;  7.8295720E-01;  0.0000000E+00;  3.2116774E-02;  0.0000000E+00;  6.5380406E-01;  0.0000000E+00;  1.981648741910E+00;  0.000000000000E+00;  9.444350564190E-01;  9.8894244E-01;  7.8590071E-02; -2.8749726E+01
296;  2.960015589692E+00;  7.9450673E-01;  0.0000000E+00;  1.5378794E-02;  0.0000000E+00;  4.2563736E-01;  0.0000000E+00;  1.989559615896E+00;  0.000000000000E+00;  9.447422688806E-01;  9.9685333E-01;  7.8897285E-02; -2.9053511E+01
297;  2.970004349343E+00;  8.3227754E-01;  0.0000000E+00;  7.4452095E-02;  0.0000000E+00;  5.8062464E-01;  0.0000000E+00;  1.997650801371E+00;  0.000000000000E+00;  9.450161564952E-01;  1.0049445E+00;  7.9171187E-02; -2.9389691E+01
298;  2.980015914382E+00;  8.4040242E-01;  0.0000000E+00;  4.0787656E-02;  0.0000000E+00;  2.9571924E-01;  0.0000000E+00;  2.006030019378E+00;  0.000000000000E+00;  9.456896610559E-01;  1.0133237E+00;  7.9844697E-02; -2.9572930E+01
299;  2.990004674034E+00;  8.6631513E-01;  0.0000000E+00;  7.4088044E-02;  0.0000000E+00;  3.3839360E-01;  0.0000000E+00;  2.014580196849E+00;  0.000000000000E+00;  9.462219977025E-01;  1.0218739E+00;  8.0377046E-02; -2.9850879E+01
300;  3.000016239072E+00;  8.7797487E-01;  0.0000000E+00;  1.0772841E-01;  0.0000000E+00; -3.5004281E-03;  0.0000000E+00;  2.023356994080E+00;  0.000000000000E+00;  9.473426065597E-01;  1.0306508E+00;  8.1497662E-02; -2.9916828E+01
